id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,backup_key_path,index_type,throughput,init_table_size,zipf_constant,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,fitness_of_dataset,fitness_of_bulkload,fitness_of_insert,error_bound,table_size,test_suite,preload_suite,partition_method,partition_num,
20260602043003,0,1,0,0,0,/root/workspace/datasets/fb-1,,art,1399899,100000000,0.99,10515798544,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602043251,1,0,0,0,0,/root/workspace/datasets/fb-1,,art,1228303,100000000,0.99,10515798544,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602043635,0,1,0,0,0,/root/workspace/datasets/fb-1,,alex-256slot,594849,100000000,0.99,5334462992,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602044033,1,0,0,0,0,/root/workspace/datasets/fb-1,,alex-256slot,842887,100000000,0.99,5334462992,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602044420,0,1,0,0,0,/root/workspace/datasets/fb-1,,alex-256slot-lf020,563160,100000000,0.99,10597284296,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602044832,1,0,0,0,0,/root/workspace/datasets/fb-1,,alex-256slot-lf020,796323,100000000,0.99,10597284296,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602045037,0,1,0,0,0,/root/workspace/datasets/osm,,art,1566963,100000000,0.99,10219960820,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602045231,1,0,0,0,0,/root/workspace/datasets/osm,,art,1816621,100000000,0.99,10219960820,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602045620,0,1,0,0,0,/root/workspace/datasets/osm,,alex-256slot,633717,100000000,0.99,5046116536,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602045951,1,0,0,0,0,/root/workspace/datasets/osm,,alex-256slot,948430,100000000,0.99,5046116536,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602050337,0,1,0,0,0,/root/workspace/datasets/osm,,alex-256slot-lf019,599936,100000000,0.99,10773466016,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602050731,1,0,0,0,0,/root/workspace/datasets/osm,,alex-256slot-lf019,856957,100000000,0.99,10773466016,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602050959,0,1,0,0,0,/root/workspace/datasets/covid,,art,1735184,100000000,0.99,8406155724,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602051146,1,0,0,0,0,/root/workspace/datasets/covid,,art,1936051,100000000,0.99,8406155724,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602051423,0,1,0,0,0,/root/workspace/datasets/covid,,alex-256slot,903698,100000000,0.99,4991947496,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602051646,1,0,0,0,0,/root/workspace/datasets/covid,,alex-256slot,1398655,100000000,0.99,4991947496,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602051927,0,1,0,0,0,/root/workspace/datasets/covid,,alex-256slot-lf024,827380,100000000,0.99,8563354184,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602052212,1,0,0,0,0,/root/workspace/datasets/covid,,alex-256slot-lf024,1212153,100000000,0.99,8563354184,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602052424,0,1,0,0,0,/root/workspace/datasets/fb-1,,art,1400102,100000000,0.99,10515798544,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602052709,1,0,0,0,0,/root/workspace/datasets/fb-1,,art,1245713,100000000,0.99,10515798544,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602053052,0,1,0,0,0,/root/workspace/datasets/fb-1,,alex-256slot,597335,100000000,0.99,5334462992,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602053448,1,0,0,0,0,/root/workspace/datasets/fb-1,,alex-256slot,849075,100000000,0.99,5334462992,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602053834,0,1,0,0,0,/root/workspace/datasets/fb-1,,alex-256slot-lf020,565715,100000000,0.99,10597284296,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602054244,1,0,0,0,0,/root/workspace/datasets/fb-1,,alex-256slot-lf020,800665,100000000,0.99,10597284296,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602054449,0,1,0,0,0,/root/workspace/datasets/osm,,art,1575428,100000000,0.99,10219960820,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602054644,1,0,0,0,0,/root/workspace/datasets/osm,,art,1822103,100000000,0.99,10219960820,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602055032,0,1,0,0,0,/root/workspace/datasets/osm,,alex-256slot,636680,100000000,0.99,5046116536,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602055404,1,0,0,0,0,/root/workspace/datasets/osm,,alex-256slot,944742,100000000,0.99,5046116536,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602055751,0,1,0,0,0,/root/workspace/datasets/osm,,alex-256slot-lf019,599110,100000000,0.99,10773466016,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260602060146,1,0,0,0,0,/root/workspace/datasets/osm,,alex-256slot-lf019,850391,100000000,0.99,10773466016,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
