id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,backup_key_path,index_type,throughput,init_table_size,zipf_constant,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,fitness_of_dataset,fitness_of_bulkload,fitness_of_insert,error_bound,table_size,test_suite,preload_suite,partition_method,partition_num,
20260601082946,0,1,0,0,0,datasets/linear,,art,2223368,100000000,0.99,4812554520,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260601083104,1,0,0,0,0,datasets/linear,,art,2569435,100000000,0.99,4812554520,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260601083240,0,1,0,0,0,datasets/linear,,art,2328302,100000000,0.99,4812554520,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260601083354,1,0,0,0,0,datasets/linear,,art,2733313,100000000,0.99,4812554520,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260601083532,0,1,0,0,0,datasets/linear,,art,2248396,100000000,0.99,4812554520,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260601083646,1,0,0,0,0,datasets/linear,,art,2709210,100000000,0.99,4812554520,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260601083823,0,1,0,0,0,datasets/linear,,alex,2538305,100000000,0.99,4095318376,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260601083851,1,0,0,0,0,datasets/linear,,alex,7324066,100000000,0.99,4095318376,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260601084026,0,1,0,0,0,datasets/linear,,alex,2557965,100000000,0.99,4095318376,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260601084054,1,0,0,0,0,datasets/linear,,alex,7204250,100000000,0.99,4095318376,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260601084231,0,1,0,0,0,datasets/linear,,alex,2548855,100000000,0.99,4095318376,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260601084258,1,0,0,0,0,datasets/linear,,alex,7327923,100000000,0.99,4095318376,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260601084401,0,1,0,0,0,datasets/linear,,lipp,9057811,100000000,0.99,3200044168,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260601084419,1,0,0,0,0,datasets/linear,,lipp,11003220,100000000,0.99,3200044168,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260601084524,0,1,0,0,0,datasets/linear,,lipp,8975546,100000000,0.99,3200044168,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260601084542,1,0,0,0,0,datasets/linear,,lipp,10852750,100000000,0.99,3200044168,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
20260601084647,0,1,0,0,0,datasets/linear,,lipp,8938156,100000000,0.99,3200044168,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,0,direct,1
